ID,Name,Value,Language
732,S01B3_Ex: Strong PRN Subj,No,English
733,S01B4_Ex: Univ QP Subj,No,English
728,S01_Existential constructions,Yes,English
734,S02_1 Indef mass Ns (Subj) can be bare,Yes,English
735,S02_3 Indef mass Ns (Subj) must have an article,No,English
737,S03_1 Indef Sg count Ns (Subj) can be bare,No,English
739,S03_2 Indef Sg count Ns (Subj) can have an article,No,English
738,S03_3 Indef Sg count Ns (Subj) must have an article,Yes,English
740,S04_1 Indef Pl Ns (Subj) can be bare,Yes,English
742,S04_2 Indef Pl Ns (Subj) can have an article,No,English
741,S04_3 Indef Pl Ns (Subj) must have an article,No,English
423,V2 01_Declarative Verb-Second,No,English
424,V2 02_Interrogative Verb-Second,Yes,English
374,V_Aux 01_Aux.Selection,No,English
512,Voc_PN_01 Can be bare?,Yes,English
514,Voc_PN_02 Can have an article,No,English
513,Voc_PN_03 Must have an article?,No,English
516,Voc_PN_04 Can have a special vocative marker?,Yes,English
515,Voc_PN_05 Must have a special vocative marker?,No,English
517,Voc_Pl_01 Can be bare?,Yes,English
519,Voc_Pl_02 Can have an article?,No,English
518,Voc_Pl_03 Must have an article?,No,English
521,Voc_Pl_04 Can have a special vocative marker?,Yes,English
520,Voc_Pl_05 Must have a special vocative marker?,No,English
507,Voc_Sg_01 Can be bare?,Yes,English
509,Voc_Sg_02 Can have an article?,No,English
508,Voc_Sg_03 Must have an article?,No,English
511,Voc_Sg_04 Can have a special vocative marker?,Yes,English
510,Voc_Sg_05 Must have a special vocative marker?,No,English
523,latlong,"51.5,  -0.116667",English
